,Unnamed: 0,leagueId,queueType,tier,rank,summonerId,summonerName,leaguePoints,wins,losses,veteran,inactive,freshBlood,hotStreak,miniSeries,account_id
111,111,e2e861ed-f12d-494a-b596-0e80129b850c,RANKED_SOLO_5x5,GOLD,III,0BogU2G2C7uApZUWz28qPlVhOl-mqUJBMUeo3eLURS07foQ,HobbitNavy,28,31,35,False,False,False,False,,pfmW3EU8tjT-yopooh-ow77xGylJZNKj6eMSXqc2pEeS
112,112,23908d87-3e98-4c81-b817-4ce7a64dcd33,RANKED_SOLO_5x5,GOLD,III,Ei9APa34gQtj0QMalf_KdTQTZrpdcWDt-FTCTOFTcf6cySg,3코인코니,44,69,82,False,False,False,False,,wPs5vy_787AI5rpt6YrRy8TmMsGRNn0Y0urKLboZFmMz
113,113,3eff893a-7458-4d65-97ee-c69b9ee5e0b5,RANKED_SOLO_5x5,GOLD,III,3qsnZdgoc87OYaSISr7qBNKfB48POuEuHnXGHsv4vG-cF8U,괴물배정민,73,70,61,False,False,False,False,,AQaNblrdq1PH0XdCg5oOdz3FgVhzoy8Ie-krXx3MEh4D
114,114,28939b8d-b2f1-4612-bc39-3b9e8f7ae122,RANKED_SOLO_5x5,GOLD,III,gq3168bUqLNoqndjOD2Iz_-TVw--gRaobIKB3HqXv9exh70,양민 청소기,19,47,45,False,False,False,False,,wGSo3ajbmJW2gRqQGvl6kOIm8tT4odyRDslhyI1BT4gV
115,115,15e09e27-97c6-4990-bd24-3dcf7b319ce7,RANKED_SOLO_5x5,GOLD,III,ZQIXQDygdCAGIT6jGuKokp7pqGp9gx8BjgHL3zlZ8aJc4TY,김 찌,1,63,52,False,False,False,False,,Q-aV2yWXekg5_jRsde2YQvHxMRqA9HwYV_0IQz82NpRS
116,116,dc48e05b-9eff-4367-ab20-509b05265384,RANKED_SOLO_5x5,GOLD,III,2VrPNS14f67Ra7tAOU4QmwURITq_CkSCVxe47vldMI5mQnQ,롤까짓꺼,93,192,191,False,False,False,True,,mpahE1GkirmSrH2ldtiDu6Z87QEV5TLBGh9rJfF8s2A4
117,117,4505797c-3a53-4c09-b9e0-f7de78c45fce,RANKED_SOLO_5x5,GOLD,III,SZNJtfwHGR7nUv31becpiq0dVb47gdQOxfQkV7aq6EoU3rM,영여영,21,84,72,False,False,False,True,,qRiKg7X1G41GTOHROs1ntIUTQY9rEtByDuFQKHitKrQk
118,118,108c9ba8-a536-4030-aaad-35b019b8f171,RANKED_SOLO_5x5,GOLD,III,0FoUExJxR7UTKf4DeWWk6IoMBli4suc70N4aBsL5K2m3fAs,어헝커윽크억,0,23,18,False,False,False,False,,kJ3lhf6NFwr3Ac2RfXO-MuYiCQsKF7rdFQ2P3ErkG72a
119,119,b3653545-4694-4dbc-aec0-486cb9756ea3,RANKED_SOLO_5x5,GOLD,III,PODZRaK59SgJzoT5o7NX614Y-Ld3VeEMGSZ2_EajqUTGxZs,카밀짱,56,75,57,False,False,False,False,,3U2jAMb80Pp14swF7XuWCjEuxGTgGaUvrJhn8ehwZmHI
120,120,63bc014d-2947-4e1d-82a1-5ba444d86dc1,RANKED_SOLO_5x5,GOLD,III,zJTG9SsRTLRiXc1lV4occGywSdv-IpwGAb8Ss6YXxaXWibU,simmania,63,163,153,False,False,False,False,,LTMYmrf3njWBdz49j9DUnxS9Z5wPw_q_6YPGwpUCNuDr
