,Unnamed: 0,leagueId,queueType,tier,rank,summonerId,summonerName,leaguePoints,wins,losses,veteran,inactive,freshBlood,hotStreak,miniSeries,account_id
193,193,ed2ada1e-cc10-4116-ad9a-7ea85d34ba7e,RANKED_SOLO_5x5,GOLD,II,AxUcRpUh2-_cuIg770WL5EdeTDTKSKTRf45u4-vx7dMSx88,소울칠드런,0,378,387,False,False,False,True,,FOFgmo4TnbnP2Bxe-Oncdk3qjlPuPPTsDTgG4IabNWqV
194,194,fe0bdad5-7e7b-4e3b-aa79-f57fe068958d,RANKED_SOLO_5x5,GOLD,II,qneyr0H18pD82Z-pnW1g1udyYs4nlsyk_XKTw1u1oWds_E8,김기려니,0,68,63,False,False,False,False,,f2bHyeEEUBi_CDBo5xSjVg28_Nz3dojKS06ggk_EjEfK
195,195,0822699f-9a3f-4806-84bc-ec752e2d2886,RANKED_SOLO_5x5,GOLD,II,KMOPlcQhHT-OllXeTi7OTL02887p_irJMw8ITyZgkC2XX84,아룽하대현,0,226,211,False,False,False,False,,NRq6dlbxz7hgdkq5XvcZqVIBLmS9mZ4fQKisKLas9uUl
196,196,bd109526-2694-410a-9d64-fcb2f3e481d9,RANKED_SOLO_5x5,GOLD,II,DuEsjO_7iFXiLjMjBhQG7NNweH87njX57UzoPc-Rz0FeC04,서태앙,25,11,9,False,False,False,False,,-LbIrlDXlgG7OPVbH-msD1EtUW8zePYBjJ-GLz4pAo85
197,197,8c32d66b-180c-419e-b6e3-5d5edead38b1,RANKED_SOLO_5x5,GOLD,II,VQIk3Nzdh_AbTsD4qz-ixj-XLffJWGNt1z9qhRJEuThfIiI,브랜듀,75,253,243,False,False,False,False,,uZ3TKK-Dv6OovGL0dM-rOLlI7wJsDyIdqvPpFP-7vIG_
198,198,ab9d24e8-9f0e-40e2-97ea-bc4993f65748,RANKED_SOLO_5x5,GOLD,II,Ns5uCtDf20dvY7g5yxq7TvLiHfG3QnuaSCml2oauz7XzKXM,해운대대갈이,44,69,65,False,False,False,False,,x-91odya3FjniiQLIcBqRbBbpO0YLWvdjT-uiMLPX-Hg
199,199,9b9a9b9d-f11a-4761-a658-72d3cf4667fe,RANKED_SOLO_5x5,GOLD,II,6LmGuXnP0aPTPhNhXQ1Bw7ZELE2_ajKtJrQoZS0DSYbvjcs,반오십 세최정,0,36,28,False,False,False,False,,8b-PQWd_yK5ZpiRT8A6wNudwGZqdtW0vLhxg0RLRhvHH
200,200,051b505a-fdd9-4513-9ff2-c908db9ee5da,RANKED_SOLO_5x5,GOLD,II,5CJIEPRE6RhZ54LH8rYypkorDgGaXPm_dVFhCCuSDWpFPZE,donglrami,12,52,34,False,False,False,False,,LFcBzCbA1-eiz2TQkHYKXbNThJDx7k9Hax0t3IuHnsUJ
201,201,037880ec-7080-4638-b88f-326f58874ca6,RANKED_SOLO_5x5,GOLD,II,Kfe4oaDfU9y-BL80gvTHN9-rYKPmCgvpcGwl83x8T_XrUoA,이종환솬솨,66,123,106,False,False,False,False,,Ufmik5VAISxGWqCGjOwx5I1o0LrGR0YPeoH-BjYww1QE
202,202,49815551-ff30-4f5b-9aa4-9fc9d28c2be3,RANKED_SOLO_5x5,GOLD,II,_bI5RU8OEUVlFmSYInfh5edy68aFXyTwZ05NVnK7_qzhjLE,자고있어요,45,38,30,False,False,False,False,,xPL_i3kdKzTC6M9LFgZFrpoayCD0DUIAJwkLDJ_DWNVy
203,203,c029932b-82ce-4f20-b218-c14c50e77609,RANKED_SOLO_5x5,GOLD,II,-lJBHOaIHkVr4BCvrMhfYwGmFrzUKmIMuXjzlqzx6C1gmbI,PC 5,76,7,8,False,False,False,False,,ohlmqd1tg6eVgnym6ju1FzQAYpufdKUAiQ_6Gsnbuz3p
204,204,e93f0fec-87fa-49a3-a682-171972a96d24,RANKED_SOLO_5x5,GOLD,II,CaAP0BeYbSUrjyb7pp9zCpZrBd8jVYdDSGknjLjur8SBYjw,야동 노모,57,122,114,False,False,False,False,,dIsLttSTstzpDvtUk1O-8UWVioq8Y3J3QZqTKxsCgP8s
